row_id,prevalence_of_undernourishment
1353,14.293803816764557
1354,12.585777386571964
1355,27.690174936806997
1356,6.083470613526723
1357,12.838092974134002
1358,28.388802279079144
1359,3.175559060156495
1360,7.436352087923041
1361,24.86778144651685
1362,13.434044220817118
1363,2.8006265729893745
1364,17.950055163829493
1365,4.414515611889523
1366,4.551466595137019
1367,12.76896585082418
1368,17.838464215405914
1369,25.497547761617362
1370,6.318249604119305
1371,6.566499524246816
1372,14.494476445470708
1373,4.138526040674169
1374,16.13629174248466
1375,5.018545595847971
1376,28.200147827537098
1377,25.49824453766348
1378,25.858271045975997
1379,11.411202706198614
1380,4.3429911286813505
1381,13.634290934268709
1382,21.878482691172007
1383,6.567524443905873
1384,6.190571930681291
1385,22.646993272093503
1386,30.242767810702073
1387,15.85752705197311
1388,16.240480957566582
1389,15.588548497411907
1390,31.864179599647958
1391,7.173668206070338
1392,28.34353917995002
1393,11.227286572575524
1394,3.0619110645484544
1395,11.368512668782905
1396,37.69173376757559
1397,3.0425842829739933
1398,12.088484361247726
1399,26.436661063406813
1400,13.712569449542372
